Reviews;Rates
BEN BU KADAR REZIL BIR FIRMA GORMEDIM!! PARANIZIN BIRAZ OLSUN DEGERI VARSA ASLA TERCIH ETMEYIN ASLA!!! URUNUN MIKROFONUNDA ARIZA VARDI VE TEKNIK SERVISTEN IADEYE UYGUN OLDUGUNA DAIR BIR RAPOR ALDIM BUNA RAGMEN URUNUN IADESI REDDEDILDI ARADIGIMDA ISE ISTERSEN BENI DAVA ET URUNU IADE ALMAYACAGIM URUNU SATTIM BENDEN CIKTI SEKLINDE KOTU BIR USLUPLA KARSILASTIM TRENDYOL BENI HAKLI BULMASINA RAGMEN SATICI IADEYI YAPMIYOR 3 AYDIR UGRASIYORUM UC!!! TRENDYOL DAHA ONCE BOYLE BIR DURUMLA KARSILASMADIGINI SOYLUYOR BU NASIL BIR PISKINLIKTIR!! BIR YANDAN TRENDYOL ILE OLAYI COZMEYE CALISIRKEN BIR YANDAN DA TUKETICI HAKEM HEYETINE BASVURUYORUM BU OLAYIN PESINI BIRAKMAYACAGIM HAKKIMI DA SONUNA KADAR HELAL ETMIYORUM!!  BU ISIN PESINI DE BIRAKMAYACAGIM!! BEN BU SATICININ KURBANI OLDUM BIR BASKASI OLMASIN OLMAYIN…;0
ben memnun kalmadim cok yavas ve ekran kullanimi kaliteli degil zamanla telefon surekli donuyor ve ilk dusmede arka kapak komple kirildi;0
ben redmi note 8 i cikis tarihinden bile once arastiriyordun cok icime sinerek aldigim bir telefon oldu acikcasi telefon fiyatina gore mukemmel otesi iyi buldum yani benim isteklerimi tak karsiladi diyebilirio tesekkurler mistore;1
ben siparis verdim 1750 tl di fiyati sonra siparis iptal olmus 3 gun sonra   odedigm para hesaba geri atilmis bidaha siparis vereyim dedim fiyati 1950 yapmislar  ayip ayip ;0
ben uygunken aldim bu teli yaklasik bir yildir kullaniyorum cok memnunum;1
bence cok guzel ve kullanisli;1
bence guzel kullanisli bi urun tavsiye ederim;1
bence harika kvk garantili iki uc ay kadar oldu sikinti yok sarj cok iyi;1
bence kamerasi cok kotu memnun degilim;0
bence urun harika mia3 ile arasinda kaldik iyikide note 8 almisim cok begendim;1
bende denemek istiyorum;0
benim icin oncelik calisiyor ve saglam olarak gelmesiydi  bu magazadan 2 telefon aldim pisman olmadim  tesekkurler bittibitiyor ve trendyol kargomda sorunsuz geldi;1
benim icin trendyolun guvenirligi burada bitmistir telefonu aldim sim kart giris yeri hasarli ariyorum teknik servislere ulasilamiyor numaralar gecersiz geri iade edilmiyor hakkim helâl degil haberiniz olsun;0
benim ismim emre istanbul'da yasiyorum rize ve mehmet avcilar ne alaka ustelik istedigim renkte gelmedi nasil is yapiyorsunuz? kargo adresi ile fatura adresi nasil karistirilir iade olusturmamak icin mi yapiyorsunuz?;0
beninim icin in yeterli cok begendim;1
berbat;0
berbat 2mp iksel gibi cekiyor  paraya yazik oldu;0
berbat bir kaliteydi begenmedim;0
berbat bozuldu hemen garantiye vermek zorunda kaldim butun her seyim silindi;0
berbat fiyat olarak ve kullanis olarak bu fiyata apple alirim daha iyi;0
berbat kendi internet cekmiyor sehir disinda hattimcekmiiyr ve son olarak i mail adresim calindi sakin almayin;0
Berbat Urunu select firmasindan aldim Jelatini cikartip acmaya calistim acilmadi Select firmasi iade kabul etmedi Boyle sacma sapan bi firma gormedim Bu firmadan sakin ama sakin almayin;0
bes para etmeyen fiyatini hak etmeyen bir telefon;0
Beyaz istedim neden siyah urun gonderdiniz sormak istiyorum;0
bi arkadasimin ogluna aldik Fiat indirim deydi aldik 7 300 aldik;0
bi haftada geldi  sarj aleti hemen bozuldu nedense ucuz bi mal gibiydi bu gidisle fazla omru olmaz magazanin;0
bi sikinti yok iki gunde geldi mavi guzel ;1
bildigim bir urundu piyasinin altinda bir  degeri vardicok memnunum;1
Bildigimiz 11 ama hizli gonderilmesi ve fiyati cok iyi;0
bildirimler gelmiyor  cok isiniyor;1
bir ay sonra telefon kapandi kacakmis kaldik ortada;0
bir aydir kullaniyorum bir sorunla karsilasmadim gayet kullanisli;1
bir aydir kullaniyorum cokkk menunum;1
bir gunde elime ulasti telefonum bu ne hiz cok tesekkurler;1
bir gunde geldi gayet iyi de paketlenmisti garanti belgeside kaseli saticiya tesekkur ediyorum;1
Bir gunde kargoya verildi mesajla rica etmem uzerine Citcitli koruyucuya sarip gondermisler sapasaglam ulasti elime Trendyol express Kargo getirdi zaten urunu o yuzden icim rahatti Jelatinli acilmamis kutu icerigi tam Tesekkur ederim;0
Bir hafta da surekli fiyat yukseldi indirim gunlerini bekledik o zaman bile surekli fiyati yukseldi cok sacma;0
bir imeil sorunu yasiyoruz bakalim halledilmek uzere gonderdik yasadigim sikintiyi cok hizli bir sekilde gideren trendyol a  tesekkurler;1
bir problem yasamadik guzel bir alisveristi;1
bir sure sonra telefon asiri isinmaya basladi;0
bir suredir kullaniyorum ancak iPhone kalitesi dusmus android telefon alacagim;0
bir tanidiga aldik aldigimiz kisi memnun;1
bir yildan fazladir kullaniyorum cok memnunum kamerasi da gayet iyi cogu iphone'dan iyi cekiyor sarj suresi bayagi iyi;1
bir yildir kullaniyorum ve cok cok memnunum herseyinden ama pro ile fiyat farki cok az su an o yuzden pro almak daha mantikli kesinlikle;1
biraz agir bi telefon bazi uygulamalari acarken sikinti yapiyor ama fiyatina gore alinabilir;0
biraz agirligi fazla onun disinda bu fiyata guzel bir telefon;1
biraz gram olarak agir bir telefonama is goruyor iyi;1
biraz kalin  geldi bana esime  aldik  tam erkek telefonu  ses sistemi cok guzel  memnunuz;1
biraz kalin onun haricinde guzwl;1
biraz kamerasina deginmek istiyorum kamera acisi ve zoom imkani guzel ama tabiki fazla zoom olunca bozulma oluyor genis acisinda ise hafif bukulmeler var olsun o kadar diyelim onun disinda gundelik hayat icin cok ideal bir telefon;1
biraz yavas ulasti ama telefon gayet iyi durumda;1
birebir aynisi geliyor anneme hediye aldim bayildi;1
birkac gundur kullaniyorum kamera mukemmel hizi oldukca iyi  gayet kullanisli tasarimda cok iyi almak isteyen terettut etmeden alabilir;1
Bittibitiyor adli saticidan aldim iki gun icinde hizli bir sekilde elime ulasti Yaptigim alisveristen cok memnun kaldim;0
Bittibitiyor saticisindan 9 ay oncesi baska bir telefon daha almistim telefonlarda herhangi bir sorun yok kutulu faturali orijinal cihaz gonderiliyor Paketleme biraz zayif oldugu icin bir puan kirdim Mesajlari aninda yanitliyor ilgili satici;0
biz aldik hemen fiyat dustu maalesef ama telefon gayet guzel;1
Bosuna fazla ucret odemeyin bire bir orjinal urun;0
Boyle suursuz bi paketleme olamaz ya :);0
bozuk urun gonderilmis daha kullanmaya baslayali 10 gun oldu urun durduk yere patlayacak kadar isiniyor hoparlorude bozuk cizirdiyor;0
bu firmadan almayin ithalatci garantili diyor ama imei adresini kopyalayip zor durumda birakiyor bende sorun ciktigi icin teslim ettim urunu;0
bu fiyat  araliginda cok guzel bir telefon ben memnun kaldim;1
bu fiyata alinabilecek bir telefon;1
bu fiyata alinabilecek daha iyi bi telefon yok tereddut edenler hic dusunmesin alsin ben aldiktan sonra gorupte 4 kisi daha aldi paketleme mukemmeldi ustune biset dusse dahi zarar gorme imkani yok cunku havali balonlu paketlenmisti 11 kasim 2019 da aldim suan halada sorunsuz sekilde kullaniyorum;1
bu fiyata alinabilecek en guzel cihaz;1
bu fiyata alinabilecek en iyi telefon bence de esime aldim cok memnun;1
bu fiyata alinabilecek en iyi telefon biz ailecek xiaomi kullaniyoruz ve cok memnunuz;1
bu fiyata alinacak en iyisi;1
bu fiyata alinicak en iyi telefon;1
bu fiyata boyle bir cihaz gercekten inanilmaz;1
bu fiyata bu kadar guzel bir telefon kacirilmazsarzi cok uzun sure gidiyorhizli teslimat ve guvenli paketlemetesekkurler trendyol;1
bu fiyata bu kadar hizli telefon;1
bu fiyata bu kadar iyi ozelliklere sahip telefon zor bulunur hafiza derdi yok batarya derdi yok daha ne olsun;1
bu fiyata bu kalite;1
bu fiyata bu kalite super;1
bu fiyata bu kalite zor bulunur dusunmeden alin;1
bu fiyata bu kalitede bir urun bulamazsiniz alacaksaniz hic dusunmeyin urun 2 gunde elime ulasti;1
bu fiyata bu ozellikler ve kalite kacirmayin ;1
bu fiyata bu ozellikte telefon bulamazsiniz hizli ve guvenli kargo icin saticiya ve trendyol a tesekkurler;1
bu fiyata bu ozellikteki bir cihaz gayet guzel! tavsiye ederim;1
bu fiyata bu performans aylardir kullaniyoruz sorunsuz;1
bu fiyata bu telefon gayet basarili;1
bu fiyata bu urun gayet basarili;1
bu fiyata bulabilecceginiz en iyi telefon net sadece yuksek fiyattan alanlardan sonra fiyatlarin dusmesi hem de 1 hafta icinde olmadi;1
bu fiyata bulabileceginiz en iyi telefonlardan ayni zamanda kargo bekledigimden erken geldi;1
bu fiyata daha fazlasi yok olamaz da;1
bu fiyata daha iyisi yok  xiaomi bu isi cok iyi yapiyor  iphone ve samsung'a elveda hosgeldin xiaomi  alin iciniz rahat bisekilde alin ;1
bu fiyata daha ne olsun;1
bu fiyata en iyi telefon bence bu cok guzel;1
bu fiyata gayet guzel sik bir urun baska markalara yonelmeye gerek yok;1
bu fiyata gayet iyi bir urun tavsiye ederim;1
bu fiyata gore iyi telefon ama alanlar pro alsin bence tesekkurler trentyol hepsi 15dakka arayla iki gunde teslim ettiler daha cok alisveris yapacagiz trentyol <<<<<<<<<;1
bu fiyata kacmaz cok mukemmel bir telefon icinden kulaklik cikmiyor bide genpa garantili olarak geliyor ;1
bu fiyata mukemmel bir cihazogluma hediye aldim bayildi ;1
bu fiyatlarda alinabilecek en iyi telefon;1
bu ikinci alisim kaliteli ozelikle kamera cok iyi;1
bu ozelliklerde gayet iyi fiyaturunden memnunuz okadarki 2yi aldik  ozellikle satici firmadan cok memnun kaldik siparisin ertesi gunu urun elimizdeydi ;1
bu ozelliklerin gercek oldugundan supheliyim 4 gb ram a islemciye bak fakat poker oyununda kasiliyor donuyor wi-fi baglantisi devamli kopuyor batarya performansi bana 4000 mah gibi gelmiyor 1 gun anca gidiyor sarj 2 gun oldu alali aldik basimiza belayi;0
bu paraya alinabilecek cok guzel bir telefon;1
bu paraya alinacak en guzel cihaz ozellikle arkasi cok sik;1
Bu paraya bu kalitesizlik diyecek laf bulamiyorum on kamera tam anlamiyla berbat elimde redmi note7 var 1800 liraya aldigim telefonun on kamerasi bile bundan daha iyi cekiyor ayrica fotografi cekip ustune tikladiktan sonra bekliyorum fotograf netlessin diye cunku hemen net olarak acmiyor benim aldigimda mi bir sorun var yoksa 11'lerin tamami mi boyle bilemiyorum ama bu paraya cok cok daha kaliteli sarji cok daha fazla giden telefon alinabilir kesinlikle tavsiye etmiyorum;0
bu paraya muazzam bir telefon 48 mgpixellik kamera cok iyi degil ergonomi acisindan parmak izi arkada olani tercih edenler icin super;1
Bu parayi haketmiyor eski telefonum 7 plus bundan canawardi her anlamda kamerasi berbat siyah dalgalanmalar war iade edicem;0
BU SATICI TRENYOLA YAKISMIYOR 13 GUNDE URUN GELDI;0
bu telefonu esim siteden hediye olarak begenip almisbayildim gorunusu ve ozellikleri tam istedigim gibiresim kalitesini ve kamera ozelliklerini cok begendimhafizasi da ideal cocuklarimla bol bol resim cekebiliyoruzkesinlikle tavsiye ediyorum;1
bu urune kaliteli diyenlere aldanip aldim kamerasi kesinlikle cok kalitesiz ve urun cok kalin sadece sarji iyi gidiyor   mesela urunu tv ye goruntusunu aktariyorum goruntuyu kesik kesik donarak iletmekte aynisini huawei mate 20 lite ile yapiyorum donmuyor ayni tv de kisacasi hayal kirikligi yasadim sizde yasarsiniz almayin;0
bu urunu bende kullaniyorum ve cok memnunum;1
bugun aldim telefonumu paketleme  guzeldi sadece kulakligi yok icinde iceriginde kulaklik olmuyormu bilmiyorum gorsel olarak guzel kullanmaya baslayinca yorum yazarim tekrardan;1
bugun siparis verdim fabrikada 3 arkadasima aldim cok sevindilerbakalim geldiginde gorecegiz;0
buradaki yorumlari okuyarak aldimumarim beklentimi karsilar;1
burdan ikinci kez alisim gayet guzel geldi;1
Buyuk bi kutuya koyup gondermisler telefon kutusu icinde saga sola vurup durmustur keske kendi kutusinda gelseydi en azindan daha az sarsilirdi;0
cabuk geldi tesekkurler;1
Cabuk teslimat tesekkurler;0
cakma falan almayin global urun falan hikaye turkiye garantili alin basiniz agrimasin;1
canavar gibi masallah bukadar kaliteli olacagini beklemiyordumbi canta para verip diger telefonlari almayin sakinkargoda hizli;1
canim telefonum iyi ki xr yerine 11almisim cok arada kalmistim;0
carsamba gunu siparis verdimpersembe elime ulasti cok hizli ve saglam kargolamislar urune gelecek olursam gorundugunde de guzeldicok sik duruyorkamerasi harikahizi ve bataryasi suan itibariyle iyidaha cok tecrube edinirsem yazarim;1
cccoooookkkkkkk guzel bir maall;1
Cekilen fotografta egerki bir isik kirilmasi varsa bu isigin kirildigi cismin yansimasi fotografta gorunmektedir;0
cekinmeden alabileceginiz bir telefon;1
cepstar saticisindan aldim urun guzel tesekkurler doganlar royal bilgi teknoloji;1
ceptetek'ten aldim gayet guzel bekledigim gibi;1
cidden muhtesem telefon magza ile gorusum ise hizli ve guvenli sekilde teslimat olmus tesekkurler;1
cift hat yaziyor tek imei kayitli aldigim gun imei kayitli degil diye hemen iade ettim iadem red edildi bos yorumlarada inanmayin bende yoruma bakarak ozelliklerine bakarak aldim yanilttilar beni;0
cihaz  guzel ve harika kullandikca  dah iyi anliyacaz ulasim biraz gec oldu sadece;1
cihaz  siparis verdikten 1 gun sonra elime ulasti urun paketlenmesi ve gonderim hizi acisindan oldukca iyi cihazin ozelliklerine uygun bir sekilde gonderildi herhangi bir sorunla karsilasmadim bu fiyata alinabilecek en iyi f/p urunu kacirmayin derim :) ayrica ilgilerinden oturu ince hesap sirketine tesekkurlerimi iletiyorum;1
cihaz 6 sonra kapandi spot telefon gonderiyorlar cift hatli olmasina ragmen sim 1 calismiyordu cunku imei atilmamisti mahkeme uzun surmese sikayetci olacaktim ama ugrasamam diye sattim yari fiyatina;0
Cihaz arzali gonderdiler telefon cok isiniyor bunun icin saticiya ulasmaya calistim cevap dahi vermedi;0
cihaz cok guzel gunluk kullanimda kesinlikle yeterli hatta benim gibi biraz oyun da seviyorsaniz o isteginize de cok rahat cevap verebiliyor call of duty i yuksek ozelliklerde takilmadan akici oynuyorum daha ne olsun kargolama biraz gec yapildi tek sikinti buydu;1
cihaz cok guzel kargo cok hizli almanizi tavsiye ederim;1
cihaz elime hizli ulasti tesekkur satici firma ilgi alaka super ;1
cihaz fiyatina gore cok guzel mavi rengi harika hizli kargo tavsiye edilir tesekkurler;1
cihaz geldi ama hatti taktim cekmiyor wifi baglaninca cekiyor duzelmezse iade istiyorum;0
cihaz gorunum olarak guzel fakat numara ekleyip kisi duzenlemesi yapilamiyor duzenleme diye bir simge koyulmamis;0
cihaz guzel ama kulaklik olmamasi kadar sacma bisey olamaz ekran koruyucuda yoktu;0
Cihazda bi sorun yok ama sarj soketi cikmiyo kutudan!!;0
cihazda kronik sorun olabiliyor   benim aldigim cihazda yakinlik sensoru bozuk iade suresini kacirdik  telefonla konusurken mikrofonu kapatabiliyor  gorusmeyi beklemeye alabiliyor   yogun gorusme yapiyorsaniz cok ciddi bir sorun cihazin icerisindeki donanim testi yaparkende fail veriyor kalibre etmiyor yazilim guncellemesi ile cozulmedi redmi nin yazilim guncellemesi ile cozulebilir  umarim cozerler bir sure daha bekleyecegim  cozulmezse tuketici hakem heyetine basvuracagim;0
cihazdan memnunum herhangi bir sikinti da yasamadim elime ulasana kadarki surecte;1
cihazim geldi cok guzel paketlenmis cihaz cok guzl;1
cihazin bataryasi 3 saate bitiyor cihazin degisimini istiyorum cihazi son 4 gundur kullaniyorum boyle bir sey olmaz 3 saate sarji bitiyor hizli bi sekilde socic bekliyorum;0
Cihazin faturasini gondermiyorlar mailde atmiyorlar trendyol ile gorusun diyorlar sorumsuz ve ilgisiz magza tavsiye etmiyorum cihazin ambalajida acilmis gibiydi;0
cok  arastirdigim  bi telefonu kamerasi depolama hizi renkleri sesine kadar cok guzel note 8 in varsa foto makinasina gerek yok kaliteli ve hizli bi tel;1
cok basarili bir telefon apple yarismasi ayri bir avantaj;1
cok basarili bir telefon kamera kalitesi cook iyi;1
cok basarili tavsiye ederim herkese;1
cok basarili uygun fiyatli urun;1
cok begendik fiyat performans cok iyi;1
cok begendik urunu insallah bir sorun cikmaz babam icin mavi rengini aldik acaba ben mi kullansam  imeil numarasini sorgulatacagiz bakalim;1
cok begendim cabuk geldi almak isteyenler dusunmeden alabilir ;1
cok begendim cok guzel bu paraya bu kalite super;1
cok begendim cok guzel tavsiye ederim;1
cok begendim fiyatina gore cok guzel bir telefon;1
cok begendim guzel bir telefon tavsiye ederim;0
cok begendim guzel kullanimi kolay bir urun;1
cok begendim guzel telefon;1
cok begendim sadece kulaklik da olmaliydi diye dusunuyorum tek eksi kulakligin olmamasi;1
cok begendim telefonu beklentimin ustunde geldi saticiya ve yurtici kargoya tesekkurler;1
cok begendim urun kaliteli gayet guzel;1
cok begendim:);1
cok cabuk geldi cok memnunum;1
Cok cabuk yollandi kargolamasi guzeldi;0
cok cok guzel tavsiye ederim;1
Cok da guvenmemek gerek;0
cok dandik tlf surekli baglanti kopuyor sakin almayin bu markadan uzak durun samsung yada iphone alin pisman oldum ben  kazik yedim   sakin xiamo almayin;0
cok dayanikli telefon tavsiye ederim;1
cok dusunmeye gerek yok guzel urun kalbiniz ferah olsun diye yorumladik ama telefonla konusurken sensor yuzunden konusma sirasinda ses kisiliyor veya haporlere basiliyor 🥺 diger yonleri iyi;1
cok efsane bir telefon tavsiye ederim kullanali sadece bir kac saat oldu ama gayet cok hos ve kullanisli ;1
cok gúzel bir telefon;1
cok guzel;1
cok guzel ;1
cok guzel  kamerasina bayildim paletlemede cok guzeldi tesekkurler trendyol;1
cok guzel  ve kullanisli;1
cok guzel ama kamerasi cok disarida;1
cok guzel ambalajli gonderilmis;1
cok guzel begendik tesekurler trendyol;1
cok guzel begendim;1
cok guzel begendim bir yil oldu hicbiseyi sorun cikarmadi;1
cok guzel bi cihaz;1
cok guzel bi cihaz xiaomi cok memnunum;1
cok guzel bi telefon cok memnunum;1
cok guzel bi telefon mukemmek;1
cok guzel bi telefon tartismasiz dusunmeden alinir;1
cok guzel bi telefon tavsiye ederim;1
cok guzel bi urun cokta temiz;1
cok guzel bir cihaz tamamen fiyat performansi tesekurler trendyol 🤑;1
cok guzel bir makine mutlaka alin tereddut etmeyin ozellikleri cok guzel tesekurler;1
cok guzel bir paketlenmis bir sekilde geldi telefon ise gayet kullanisli;1
cok guzel bir sekilde geldi ve cok guzel paketleme garantili tavsiye ederim;1
cok guzel bir telefon;1
cok guzel bir telefon basarili;1
cok guzel bir telefon bu fiyata kesinlikle alinacak bir telefon icinden kilif cikiyor;1
cok guzel bir telefon cok begendim;1
cok guzel bir telefon diyemem  on kamera zoom fena firma oldukca hizliydi;0
cok guzel bir telefon durust satici kargo cok hizli teslimat tesekkurler;1
cok guzel bir telefon gayet hizli bir sekilde elime ulasti super;1
cok guzel bir telefon gayet sorunsuz ve hizli teslim oldu bayildim tavsiye ederim pisman olmazsiniz;1
cok guzel bir telefon gonul rahatligi ile alabilirsiniz ;1
cok guzel bir telefon herkese tavsiye ederim;0
cok guzel bir telefon sorunsuz ulasti elime;1
cok guzel bir telefonayni zamanda iki tane aldik;1
cok guzel bir urun;1
cok guzel bir urun cok memnunum  benden gorup begenen kardesim bile aldi;1
