Reviews,Rates
Tamam jelatinini ben actim ama telefonun koselerinde siyah silikonlar vardi sifir telefonda olmamasi gerekir,1
Urun satici kargo kaliteli durust hizli,1
Kamera  kafami  karistiriyor o  kadar  kaliteli  cekmiyor,1
Kargo saglam geldi ama daha iyi paketlenebilirdi orjinal urun imei kontrol hersey iyi ekran oled olsa daha iyi olurdu iphone 12 oneririm ekran icin sadece,1
Islemcisi ve kamerasi mukemmel Ama ekran cozunurlugu bence daha iyi olmali bu fiyat bantinda Ama sonucta Apple kalitesini istiyorsan bazi seylerden feragat esiceksin Bu fiyata alabilecegin en saglam amiral gemisi telefonlardan biri diyebilirim,1
Urun guzel ama iPhone aksesuarsiz kutu isini tamamen yanlis bir karar olarak degerlendiriyorumBence boyle devam etmemeli eski kutu sekline geri donulmeli,1
Isin uzmani apple,1
Hizli teslimat oldu ve kapali kutu geldi bi sorun yasamadim 2 haftalik kullanim deneyimime gore androidden gecen biri olarak alinabilecek bi telefon sadece pili hizli tukeniyor oyun oynarken,1
Fiyatina gore performansi en yuksek iphone,1
iphone da bu fiyatlara en mantikli tercih bu telefon,1
Selekt Adli Saticidan aldim cok memnunum 1 gunde geldi cok sasirdim cok tesekkur ederim %100 almanizi tavsiye ediyorum cok iyi,1
Fiyat performans olarak su  an zirvede bence Tek kotu yani ekrani Onu da zaten oncesinde Led ekran kullanan anlar Eski iphonelardan gececek olanlar hic beklemesin,1
Urunu hepsiburada saticisindan aldim  Istanbul kadikoydeki evime siparisimden 54 dakkika sonra teslim edildi Elinizde telefon kapida mi bekliyordunuz :) muhtesem hiz  Aksesuarsiz kutu almanizi tavsiye ederim Aksesuar dedikleri eski tip sarj kabolusu ve kablolu kulaklik Onun yerine 300 tl daha az verip aksesuarsiz kutu alarak 200 liraya hizli sarj adaptoru aldim,1
En uygun guncel maliyetli iphone cihaz,1
tam bir fiyat performans telefonu android'ten gectim iphone gercekten cok iyi,1
Batarya disinda kalitesi tartisilmaz,1
Iphone 11 gercekcekten cok guzel bir cihaz tavsiye ederim,1
telefon tek kelime ile mukemmel eksi yani bataryasi ve sarj aleti olmamasi hizli sarj da ekstra ucretli standart sarj aleti ile yavas sarj oluyor cok farkli marka ve modelde telefon kullandim airpods ile birlikte su an ilk tercihim,1
Urun guzel  orjinal,1
8s Plus’dan Iphone 11’e gecis yaptim Batarya ve kamera muazzam Ekran icin cekingen davrandim fakat herhangi bir sorun yasamadim,1
Hepsiburada sasirtmiyor 2016 da iphone 6s almistim yine hepsiburada dan 5uil kullandim hala calisir ve iyi durumda simdi de icimde en ufak suphe olmadan iphone11 e gecis yaptim Cok iyi icinizde bir korku suphe hic olmasin,1
su ekran lcd olmasaydi 10/10 telefon,1
Paketleme vasat urun on numara,1
Urun orjinal sifir kutu ama onerim kargo gelince video cekerek acmaniz ve telefonu acmadan kutudan imei kontrolu yapmaniz,1
Suphesiz en iyi telefonlardan biri alinabilecek,1
Cok hizli kargo Yaklasik 15 saatte geldi Urun zaten bildiginiz iphone 11 Fiyat olarak aldigim donemde en uygunuydu Kutu aksesuarsiz yani icinden sadece sarj kablosu cikiyor Sarj aleti ve kulaklik yok Boyle daha uyguna satin alabiliyorsunuz,1
Surekli fiyatinin degismesi haricinde cok guzel telefon,1
Cok memnunum gayet guzel tavsiye ederim,1
Urun guzel fakat eski bi iphone dan gecince ben bunu niye aldim ne gerek vardi hissi yasatiyor insana:) ekrani da basarili tahmin ettigimden iyi,1
hizli teslimat ve guzel bir urun,1
Bir gun icinde teslim edildi gercekten hic beklemedigim kadar hizliydi paketlemeside ayni sekilde cok tesekkur ederim Telefonda enfes 🤌,1
ilk defa iphone kullaniyorum telefonu anlatmaya gerek yok ama benim sikintim telefonu arabaya baglamakta onceki hic bir telefonumda boyle basit sorun yasamamistim Hepsi androidti Telefon kafasina gore istedigi zaman baglaniyor,1
Android isletim sisteminden sonra alismakta biraz zorlandim ama sonrasinda mukemmel bir telefon oldugunu anladimUrun Apple Turkiye garantisi altinda kafanizda soru isareti olmasin gonul rahatligi ile alabilirsiniz,1
Cok hizli guvenilir tesekkurler,1
Bugun aldim bakalim nasil gelicek kirilmaz cam konusun da guzel bir sey bulamiyorum umarim Hepsiburada hediye olarak gonderir,1
paketleme kargolama hizi gercekten cok iyi 1gunde geldi urun ise anlatamaya gerek yok bataryasi gercekten cok iyi,1
Hepsiburada dan 2kez telefon aliyorum ve kargo ve paketleme cok iyi suan kullandigimda sadece hafif bir isinma var  Ama kamerasi islemcisi ve ekran kalitesi cok iyi,1
Pisman olunmayacak bir telefon ayrica hepsijet cok hizli tesekkurler,1
Kulanisli,1
hizli kargo tesekkurler hepsi burada,1
iphone kalitesi belli en uygun fiyat burada,1
Bir gun sonra elime ulasti Suan icin en ufak bir sorun yok,1
Hizli ve sorunsuz sevkiyat,1
Kargoya biraz gec verildi ama sorunsuz bir sekilde iletildi,1
Urunu aldiktan 40 gun sonra batarya sagligi %99 a dustu Bana biraz erken gustu gibime geldi Onun disinda fevkalade bir telefon,1
Sadece apple kalitesi ,1
Urun farkini ortaya koyan bir urun Hizli ve guvenli bir gonderimle elime saglam bir sekilde ulasti Tesekkurler Hepsiburada,1
Gayet guzel bir telefon tavsiye ederim herkese,1
8 fen 11 gectim guzel arkadaslar Tavsiye edilir,1
Hizli kargo orijinal urun uygun fiyat,1
Iphone 6 dan gectim gec kalmisim  mutlu mesut yasiyoruz telefonla,1
Hizli ve guvenli sekilde elime ulasti paketleme gayet iyiydi memnunum,1
gayet iyi telefon sarji 1 gun rahat rahat gidiyor pek telefon kullanmiyorsaniz 2 gun bile kullanirsiniz kamerasi ekrani falan cok iyi zaten keske bu telefonlar bu kadar pahali olmasa diyerek yorumumu bitiriyorum,1
Urun 2 gunde geldi Problem yok Orjinal ve garantili urun,1
Esim icin aldim gayet guzel ama kamerasi cok profesyonel degil,1
cok guzel,1
sorunsuz elime ulasti tesekkurler turkiye,1
Urun oldukca kaliteli Satici firmaya da hemen guzelce paketleyip urunu cabuk kargoladiklari icin tesekkur ediyorum,1
Fiyat performans urunu ihtiyaci fazlasiyla karsiliyor,1
10/10 telefon iphone turlerinin en iyisi,1
Super urun Apple farki,1
Urun belirtilenden daha once kargoya verildi basarili satici iyi calismalar,1
En onemli tesekkur hepsi jet kargo ekibine pazar gunu olmasina ragmen teslim etti  Urun guzel tavsiye edilir ,1
Fiyatina gore mukemmel bir telefon uzun yillar satisi devam eder,1
Guzel ve kullanisli bir urun,1
Urunu siparis ettikten yaklasik 3 saat sonra evime geldi Ilk defa boyle bir sey yasadim Tesekkurler hepsiburada tesekkurler hepsiexpress…,1
Tereddutle aldim ama sorunsuz bi sekilde elime ulasti paketleme ozenli kargo 1 gun sonra geldi,1
Urun cok guzel evet fiyati yuksek ama iPhone 7'den gectim cok fark ediyor aradaki farka degiyor kesinlikle kamerasi cok guzel fakat on kameranin kalitesi az isikta cok hizli dusuyor,1
Telefon 3 gun sonra elim ulasti kapali kutu faturali tavsiye ediyorum,1
ogluma aldim gayet memnun daha once 6plus  kullaniyordu baya bir fark var diyor birde satici zamaninda gonderdi sikintisiz apple turkiyeden teyit ettim,1
Telefon super  isteyen herkese Allah nasip etsin   Genel kullanim her seyi cok guzel  Kamerasi icin aldim ben kamerasi hakkini veriyor cok kaliteli cekiyor lakin fotograf ceken birisi olmasaydim bu parayi bir telefona vermezdim benim kendi gorusum   Kullandigim en kaliteli telefon ,1
apple kalitesi hepsiburada guvenirligi,1
Tek kelime ile MU KEM MELLL Androidcilerin tek savunacagi sey buyuk ekran Onun haricinden yarisamaz bile 11'in ekrani da o kadar kucuk degil Sar konusuna gelince biz teknoloji bagimlisiyiz hem oyun hem 24 saat muzik sosyal medya olsun bilgisayar bile dayanmiyor Kisaca cok iyi ve kullanisli bir urun Iyiki almisim,1
iphone kalitesi tartisilmaz urun orjinal rahatlikla alabilirsiniz,1
Gayet iyi bi telefon Piyasanin hali ortada her sey cok pahali Bu fiyat evet biraz yuksek gelebilir ama yine de iPhone sonuc olarak Hemen cizilebiliyor hasar alinabiliyor Onun disinda her seyi cok guzel,1
Sarji guzel gidiyor Face id guzel calisiyorBazen donma ve isinmalar olabiliyor ama sik degil nadiren bence ek kullanisli fiyat performans olarak alinabilecek iPhone urunu bu telefon,1
Gayet iyi telefon bataryasi az gidebiliyor bazen ama gayet guzel,1
Kamera biraz zayif geldi Daha oncesinde iphone 7 kullaniyordum Cift kamera ile cok cok daha iyi fotograf kalitesi yakalayabilecegimi dusunuyordum Ekstra bir beklenti icerisinde olmayin Lakin iphone 11 cok basarili bir telefon Hepsiburada'ya tesekkurler,1
iyi ki kur farkindan once almisim kargo fena degildi sorunsuz alisveris,1
Bu zamanlarda aksesuarsiz alip ustune hizli sarj adaptoru almak daha mantikli gibi duruyor Telefon ile ilgili dusuncelerim ilk defa IOS isletim sistemine gectim ve bir haftalik kullanim surecinde rahatlik sundugunu soyleyebilirim ve henuz kamera ozelliklerini genis capta kullanamadim malum durumlar,1
Harika telefon ekstara para verip iPhone 12 iPhone 13 almaya gerek yok isinizi gayet rahat hizli gorur XR a gore daha hizli kamerasi gayet iyi bataryasi 15 gunu rahat cikariyor ekran qled olsaydi biraz daha iyi olurdu,1
Urun bir gun icerisinde geldi ki bu beni cok memnun etti Ben ''BittiBitiyor'' adli magazadan aldim ve cok memnun kaldim ozenle paketlenmis ve uzerine ''lutfen kargoyu alirken inceleyin en ufak bir eziklik buzukluk gorurseniz geri gonderin ki sorun sizden kaynakli olmasin yazilmis bu beni cok memnun etti,1
Urunu aldim kullaniyorum mobil veri uzerinden kullanimda sarji kesintisiz 7-8 saat gidiyor ben aksesuarsiz kutu aldim ve ek olarak hizli sarj ozellikli orjinal apple adaptoru aldim ve daha mantikli geldi aksesuarli kutu almak mantiksiz geliyor 5w lik bi adaptor ve bir de kulaklik icin aradaki o kadar fark odenmez alan arkadasa aksesuarsiz kutu tavsiyemdir telefon da tavsiyemdir ki cok memnunum kamerasina diyecek yok asssiri iyi,1
Androidden gectim ve cok mutluyum Her anlamda fersah fersah onde ennn iyi android telefonlardan Benim icin kiyasa bile koyulmayacak seviyede fark var Bataryasi neredeyse normal kullanimda 2 gunu cikarabiliyor Ekrani rahatsiz etmeyecek kalitede ancak bence daha iyi olmaliydi Kamerasinda ozellikle gece modunu ve portreyi cok begendim Islemcisi ise 15 yil olmasina ragmen hala dunyanin en guclulerinden Fiyatina gore daha iyi bir telefon yok Kesinlikle tavsiye ediyorum,1
Ekran LCD Oled isterseniz 12 mini tercih edebilirsiniz Suan andorid telefonlarin giris orta seviyeleri 4-5 bin bandinda oldugunu dusunurseniz iphone 11 en mantikli telefon,1
Guzel bir kampanya denk geldi aldim Eskiyi getir yenisini gotur ve 350 TL iadeli Zamaninda teslimat Hizli ve sorun odakli musteri hizmetleri tesekkur ediyorum,1
Hepsi buradaya hediye ceki icin cok tesekkurler Ben aldiktan sonra fiyat daha dustu ama artik yapacak bir sey yok Hizli ekran kaliteli kamera muthis Tek elestirim bu fiyata daha cok giden bir batarya olabilirdi Ama yine de onceki iphone serilerine gore sarji cok iyi Bana  2 veya 3 gun gidiyor Daha once 6s kullandim Menuleri hep ayni Guzel bir telefon Ekran boyutu ve kalitesi guzel Zaten daha once iphone kullanmis iseniz yine iphone alirsiniz Suan daha iyisi yok,1
Telefondan gayet memnunum guzel Fakat ben degisim kampanyasi ile aldim iPhone 11 geldikten sonra eskiyi kargoladim ve hasar bilgilerini eksiksiz girmistim verilen teklif tutari benim icin iyiydi telefonu yenilememde etkisi oldu ama verilen teklif tutarinin 2/3’u kadar deger bictiler eski telefonumaeski telefonum iPhone 8 Degisim yapacaklara tavsiyem once cihaz gonderin ne kadar veriyorlar ogrenin,1
Ilk defa internetten boyle bi alisveris yaptim ve ilk iphone kullanisim Normalde tedirgin olurum boyle teknolojik alet alirken ama hic gerek yokmus tedirgin olmama Androidden gecis yaptim (redmi note 8) ve gayet memnunum Androidden gececekseniz eger bataryanin biraz cabuk tukendigini fark edebilirsiniz ama bariz bir fark yok iyi yine Onceden iphone kullanip gectiyseniz orasini bilemem Kamera zaten en iyisi her zaman Telefon gayet hizli ve kullanisli Hepsiburada saticisindan aldim ve guvenilir Fakat bulundugum yere kargo 1 hafta sonra geldi Sozde yogunluk vardi Ankara’dan Kastamonu’ya 3 gunde gelemedi Eger buyuk sehirlerdeyseniz alinca en gec 3 gune gelir diye dusunuyorum Kargonun yavasligi haricinde hicbir problem yoktu ve paketlenmesi de iyiydi kutu icinde gayet korumaliydi,1
Super,1
Cok memnunum 2 Alisim,1
Guzel cihaz iPhone kullanicisi olarak memnun kaldim,1
Basarili urun hizli teslimat,1
Orijinal urun cok iyi beklemedigim kadar guzel cikti,1
Harika hizla geldi,1
Hepsijet kargoya tesekkurler sorunsuz teslimat,1
Tum telefonlardan daha iyisi,1
Gun boyu elimden dusmuyor yatarken 50 en sarjim oluyor,1
Bayilerdeki fiyattan cok daha uygun,1
Orjinal urun 2 saatte kargo cok tesekkurler,1
Anlatmaya gerek yok ,1
Hizli teslimat guvenli alisveris,1
Apple kalitesi ne denir ki,1
Bataryasi cok iyi gidiyor Diger ozellikleri zaten cok iyi,1
Cok iyi ,1
Modeller arasinda en mantikli olani tavsiye ediyorum,1
oncelikle ilk defa bu kadar yuklu bir miktarla internetten alisveris yaptim ama hepsiburadaya guvendigim icin burdan yaptim daha once burdan tablet de almistim hicbir sikintisi olmadi telefona gelecek olursak zaten apple kalitesi anlatmaya gerek yok mukemmel telefonu 1 ayi askindir kullaniyorum ve beni  rahatsiz eden tek tarafi arka kamerayi isiga yada gunese tutunca mavimsi yesilimsi yanilsamalar oluyor bende olan telefonda sorun oldugunu sandim fakat arastirdigimda ise herkeste olan genel bi sorun oldugunu anladim bu durum sizi rahatsiz ediyo tabi sarzina gelicek olursam calistigim icin telefona cok bakamiyorum ve gunluk 4 saat  ekran sureme ragmen beni 2 gun goturuyor yani tum gun girdiginizde bile sizi tum gun goturur memnun kaldigim bi alisveris oldu ben siyah rengini tercih ettim kilifla ne kadar karizmatik durdugunu gormeniz icin fotografi suraya biyere ilistiriyorum,1
Urun saglam elime ulasti tesekkurler,1
Guzel urunberbat kargo,1
Almayin almayin dis guclerin oyunlari bunlar :),1
Tessekurler,1
Urun cok hizli geldi hic bir sorun yok,1
Cok iyi teslimat da zamaninda oldu,1
Telefonun herseyi mukemmel iyi ki almisim,1
Klas,1
Kaliteeee,1
Urun siparis ettikten 3 saat sonra elimdeyditesekkurler,1
Tabiki mukemmel,1
Orijinal cihaz hizli teslim icin tesekkurler,1
Klasik ios kalitesi Stabil,1
Yani iphone :),1
Adamlar yapmis bu isi,1
her seyiyle muhtesem bir telefon iyi ki almisim 1 gunde teslim edildi tesekkurler hepsi burada,1
sorunsuz muazzam,1
Orjinal cok kullanisli urun,1
iPhone kalitesi tartisilmaz,1
Kalite ve guven veriyor tesekkurler ,1
Guvenilir sayfa daha pahaliya almaya gerek yok,1
ne denir ki iphone satici hepsiburadaya tesekkurler,1
Super telefonkargo biraz gec geldi sadece,1
Cok arastirdim sonunda aldim vee mu kem meell,1
Apple iphone kalitesi zaten belli android alip 1 sene kullanip sonrasinda cop olan telefonlara elveda diyebilirsiniz,1
3lirayada varken neden cok para vereyim demeyin ve alin adamlar yapmis,1
O kadar guzel ki anlatilmaz  yasanir satici hepsiburada olmasina dikkat edin,1
Satici ayni gun kargoladi sabah elimde oldu Cok tesekkurler,1
Anlatilmaz yasanir Baska soze gerek yok,1
Kullandikca batarya zayifliyor,1
TESEKKURLER  HEPSIBURADA,1
Kaliteli bir telefon,1
Anlatmaya gerek yokgoruyorsunuz,1
Mukemmel urun tesekkurler hb,1
Telefon gayet iyi bir sorunu yok Garantili kutudan da sorgulayabilirsiniz,1
Gayet guzel orjinal hic bir sorun yok iyiki 12 almamisin hic bir farki yok neredeyse,1
Turkiye’de alabileceginiz en ucuz iPhone 11 ve gayet mukemmel bir problemi yok ,1
24 saat icerisinde elime ulasti Telefondan cok memnun kaldim Cok uzun seneler beni idare edecege benziyor,1
Zamaninda ve guvenli kargo orjinal apple tereddutsuz alabilirsiniz,1
cocuguma aldim gayet memnun kendime Iphone pro 12 dusunuyorum,1
Paketleme super kargo cok hizli tesekkurler hepsiburada ,1
Su anda en iyi fiyat performans telefonu ios tarafinda,1
Iphone tek gecerim saglam telefonun 1 kere al 5-6 yil rahat et,1
Urun efsane guzel  Satici selekt firmasi ise cok hizlilar ama pakete biraz daha onem gosterebilirler,1
Iki telefon aldik guvenli ve asiri hizli teslimat Icin tesekkur ederim Hepsiburada ya bi 64gb icin piyasadaki en uygun fiyat,1
Mukemmel omurluk telefon kesinlikle siddetli bir sekilde tavsiye ediyorum,1
Urun gayet iyi satici hizli bir sekilde kargoladi urunu,1
Kargo ve paketleme iyi urun ise mukemmel,1
12 almadim pisman degilim F/P urunu,1
Gayet iyi bir urun almak isteyenler butcelerine uygun ise dusunmeden alabilirler,1
iphone 12 ye cok yakin ozellikleri var fiyatina 12 ye gore uygun  Telefon 1 gun sonra elime ulasti tesekkurler,1
Urun saglam geldi tesekkurler,1
Hepsiburada guvencesi ve uygun fiyatiyla rahatlikla alabilirsiniz,1
Sarj konusunda mukemmel rahat 2 gun kullansaniz olur  Hepsiburadaya tesekkurler,1
Anlatmaya gerek yok Urun kendini anlatiyor zaten Tesekkurler Hepsiburada,1
10 numara 5 yildiz,1
Harika bir urun ,1
Adamlar yapmis ),1
Urun temiz ve sikintisiz geldi,1
Almaya deger,1
Fena degil,1
Hizli gonderi ve ozenli paketleme icin tesekkurler,1
islemcisi  ve  ekran  boyutu  cok  iyi,1
On  numara bir  cihaz,1
cok  guzel  telefon  harika bi  cihaz,1
urun zaten iyi apple kalitesi fakat kargo 3 gunde zor geldi,1
Paketleme  hizli  kargo  tesekkurler Hepsi  Burada,1
kafii,1
Hizli kargolama ve sorunsuz bir alisveris olduTesekkurler,1
Hizli kargo tesekkurler,1
Tesekkurler bekledigim gibi,1
Urund iyi ancak Satici Paketleme Noktasinda Sifir Cok Ozensiz,1
Mukemmel olmus,1
Hepsiburada kalitesiyle orijinal urun ve saglam paketleme,1
Super kalite hizli teslimat her zamanki gibi mukemmel,1
Her zamanki gibi sifir sorun tsk hepsi burada,1
Satici iyi zamaninda teslim,1
Indirimdeyken alin,1
tek kelime ile harika bir telefon,1
Bildigimiz gibi ,1
Urun siparisten 1 gun sonra elime ulasti paketleme guzel yapilmisti Telefondan bahsetmeye gerek yok zaten,1
Orjinal garantili urun eksiksiz geldi,1
Hizli teslimat icin tesekkurler orjinal urun,1
Her seyiyle mukemmel bir telefon,1
Urun bir gun sonra teslim edildi Tesekkur ederim,1
Korkarak siparis verdim ama basarili sikinti cikmadi,1
4s 7 ve simdi 11!  12 yildir iphone kullanicisiyim urun her zamanki gibi basarili Tek olumsuz yani 200 gr ulasan agirligi  onun disinda harika Tum alicilarin kazasiz belasiz iyi gunlerde kullanmasi dilegiyle,1
Urunu burada anlatmaya gerek yok hizli ve guvenilir sekilde elime ulasti,1
Telefonun kalitesi tartisilmaz ama hepsiexpress ertesi sabah getirmesi arti yildiz,1
IPhone 7 Plus dan gectim iPhone 11 e ve kullandigim en akilli telefon diyebilirim rahatlikla,1
iPhone anlatmaya gerek yok hepsiburada ve saticiya hizli ve guvenli teslimat icin tesekkur ederim,1
Aksam 2100 de siparis ettim sabah 1000 da geldi Efsane teslimat harbiden efsane :),1
Urun cok guzel teslimat bekledigimden once geldi,1
