Reviews,Rates
telefon 2021 model oldugu icin mediatek g85 islemciye sahip snapdragon 655 degil cift hatli telefon fakat sadece bir sim yuvasi btk kayitli digeri yuvasi iptal edilmis,1
xiaomi  markanin internet sitesinden imei nosu ile sorgulayinca telefon global versiyon degildir uyarisi cikiyor fakat telefon geldiginde global versiyon gorunuyorsonucta sacma sapan bir marka oldugu meydana cikiyor satici mobile market ve komisyoncu trendyol sizden bir daha telefon almayacagim kesin,0
urun fiyatina gore uygun begendim ama icinden cikan hediye olarak gonderilen ekran koruyucu kirikti,1
sifir orjinal kutusunda cok guzel paketlenmis sekilde geldi urun orjinal imeilerinide kontrol ettim gerek trendyola gerek mobilemarket cok tesekkur ederim,1
telefonun 1 doldu telefon kapandi telefon kacak faturasi sahte duzenlemisler mahkemeye vericez almayin,0
urun guzel fakat koruycu cami kirik geldi,0
zamaninda teslim edildi tesekkurler,1
urunun faturasi gelmedi yollayin lutfen,0
tesekkurler 18 saat sonra telefon teslim edildi memnun kaldik guzel cihaz e fatura henuz gelmedi ne zaman gelir?,1
tesekkurler mobile market,1
fiyatina gore cok iyi bir telefon iki gun icinde geldi te,1
telefon gayet hizli fiyatina gore gayet iyi ama film izlerken tam ekran modu yapamiyorum sol ve sag da siyah seritler oluyor onuda hallere bilirsem 5 yildiz vericem,1
cihaz geldi ama hatti taktim cekmiyor wifi baglaninca cekiyor duzelmezse iade istiyorum,0
siparisten 2 gun sonra telefon elimdeydi hediye olarak aldim umarim memnundur ,1
urunun rengi o kadar guzelki bayildim resmen tavsiye ederim,1
trendyoldan islemi baslattim yeni telefon elime ne zaman ulasir,0
siparis no:812222594 yaninda gelen hediye temper cam kirik geldi,1
kesinlikle almanizi tavsiye etmiyorum yurtdisindan getirilen bir urundur bizde bilmeden aldik yorumum gozuksun diye 5 yildiz,1
gayet iyi bir sekilde hediyeli olarak geldi,1
urun gercekten cok kaliteli ithalatci garantili diye suphe etmeyin bu saticidan alabilirsiniz paketlemeyi begenmedim ama,1
telefonumuz geldi2 simde calisiyorgayet guzelhizli kargo 1 gunde eksiksiz aldikkahve hediyeniz ilginc ama guzeldicok tesekkurler,1
kargolama super  ayni gun kargoya verildiimei de herhangi bir sorun yok urun orjinal bir sekilde geldi urun cok guzeldi tavsiye ederim,1
memnunum guzel telefon ama bazi sorunlari var ekran dondurme tusu acik degilken acikmis gibi buton rengi mavi oluyor onun disinda bazi eksikler var,1
urunu piyasadan bi tik uygun aldigimizi dusunurken bize cok daha pahaliya mal oldu cunku yani goturdugumuz telefoncunun bize soyledigine gore cakma bir telefonmus ve hicbir sekilde taktigimiz hatti gormedi firmayla iletisim kurdugumuzda bize teknik servise gonderin dediler iade kabul etmedileryorumumu guncelliyorum telefonumu alali bir yil oldu hala duzelmedi goturmedigim tamirci kalmadi tamirciler bunun ayipli mal oldugunu en bastan hasarli oldugunu soyledi,0
rootlu telefon gondermisler tuketici hakem heyetine verdim iade karari cikti tavsiye etmiyorum,0
gayet guzel beyndim harka iy fiyati uygun,1
urunun faturasi gelmedi talep olusturdum 1 hafta sonra fatura gonderildi o da fatura bilgileri yanlis yazilmis kesinlikle tavsiye etmiyorum arkasini aramasak fatura gonderecekleri yok,0
bence guzel kullanisli bi urun tavsiye ederim,1
hizli ve eksiksiz teslimat tesekkur ederim,1
cok guzel bi telefon mukemmek,1
urun harika istedigimiz gibi geldi sorunu yok tavsiye ediyorum,1
magaza aylardir faturayi  gondermiyor  (hepsikalite)trendyol da en kisa surede halledecegiz diye oyaliyorbu kadar sorumsuzluk olmaz,0
urun guzel sik genis tam ekran  fiyatina gore  seri bir telefon icinden seffaf bir kilif cikiyor saticinin hediyesi xiaomi digeri markalardan fiyat performans acisindan daha iyi oldugunu duymustum ispatini da yapmis oldum  gonul rahatligiyla alinabilir,1
renk olarak mavi istedim fakat elime beyaz olarak geldi,0
anlatmaya gerek yok,1
redmi not 8 orta bir telefon bu pahalilikta uygun fiyata alinacak ancak bu telefon olabilr ekonomi refah boyutuna ulasirsa belki daha iyileride gariban vatandas icin alina bilecek bir kaliteye ulasabilir,1
guvenilir orijinal urun,1
hic sorunsuz elime ulasti,1
hayatimin en hizli kargosuydu yarim gunde geldi bravo,1
android'i garip bir sekilde ozellestirmisler hic begenmedim ornegin sadece iki tane masaustu var ve tum programlar ortada halbuki samsung android'de boyle degil bir telefon numarasini rehbere eklemek bile pratik degil android'in bu kadar berbat ozellestirildigi baska telefon gormedim,0
paketlemesi sadece posetle yapilmis para veriyoruz ve 10 20 tl degil,0
size ve trendyol a tsk ederimurun bekledigimden de guzel paketleme ve kargo hizi super guzel satislariniz olsunsaglikli gunler,1
hizli kargo paketleme muhtesem telefon bu fiyata alinabilcek en guzel ve kullanisli telefon,1
gayet cok basarili telefon fiyat olarak guzel ozellik olarak cok basarili,1
sifir diye aldik kullanilmistir geldi  ekranin jelatini yoktu kenarlarinda cizikler vardi sarjinda jelatini yoktu kullanildigi belliydi ve kullanma klavuzu yoktu asla buradan telefon almayin,0
guzel urun anlatildigi gibi geldi bir daha siparis verecegim abime,1
fiyat performans urunu  cok begendim yorumlara bakip almistim iyiki almisim kamerasi cok guzel),1
ailece xiaominin butun modellerini kullaniyoruz bu modelden 2 tane aldik cok memnunuz hizli kargo ozenli paket icin saticiya tesekkurler ,1
kamerasi cok iyi fiyatina gore gayet guzel bir urun,1
satin almamin uzerinden 2 ay gecti hicbir sikintisi yok tam bi fiyat performans sadece xiaomi turkiye garantisi yok ucuz olmasinin sebebi de bu zaten,1
urun cok kotu e maili caliniyor tum redmi note 8 telefonlar ayni yakin cevrem ve ben bu sorunla karsilastik para iadesi de yapmiyorlar,0
sikinti yasamamak icin trendyol markasina da guvenerek telefon aldim ama imei klonlu oldugu ve 1 ay icinde kapaacagi ile ilgili mesaj geldi trendyol u aradim 1 aydir sorun giderilmedi kimse telefon falan almasin pisman olursunuz,0
edit: telefondaki sorun zaten hallolmadi ustune birde telefonun klonlanmis olduguna dair yasal uyari mesaji geldisakin bu saticidan urun almayin telefonu alali 3 ay oldu 3 kez garantiye yolladim aldigim haftadan beri telefon kendiliginden kapaniyoryazilim hatasi dediler duzelttik dediler hâlâ ayni surekli yeniden yollayin yapalim diyorlar ama asla duzelmiyor sikayet ettim saticiyi size de tavsiyem sakin  bu saticidan birsey almayin ! satici sorularima cevap vermiyor belki yorumu gorur bu isin pesini asla birakmayacagim insanlari kandirabileceginizi zannediyorsunuz ama yaniliyorsunuz ! basina ayni durum gelen varsa kesinlikle saticiyla hic ugrasmayip trendyol musteri hizmetleri ile gorusup telefonun imei numarasi kopyalandigi icin iade etmek istediginizi belirtip iade talebi olusturun saticiyla o kadar ugrasik sonuc alamadik ama musteri hizmetlere telefonun kacak olduguna dair belgeleri sunduktan sonra para iademiz gerceklesti,0
tavsiye etmem telefon kulalnilmis gibi daha fazla para verin baska bir yerden alin derim,0
tertemiz kargo telefon super cok tesekkur ederim,1
kullanisli telefon gayet guzel,1
ben aldim bu telefonu 1 hafta sonra kapanacaktir diye sms geldi imei kopyalanmisti iade etmek icin 1 ay ugrastim hic memnum kalmadim almanizi tavsiye etmiyorum,0
bekledigimden daha hizli geldi goruntu kalite cok iyi fatura bilgisi gonderirseniz sevinirim ayrica garanti belgesi kase goremedim,1
urunu abime aldik gayet saglam geldi ve e devletten sorgulatincada ithalat oldugu yaziyor yani sahte urun degil umarim kullandiktan sonrada memnun kaliriz ilk deneyim icin cok iyi kamerasi falan muthis,1
gayet hizli ve temiz teslimat oneririm,1
kalitesiz kotu bir urun geldi hemen geri iyade edicem kamerasi calismiyor hat kabul etmiyor cekim gucu sikintili puanim 100/1 oda hizli kargo ama kotu ve guvenilir bir bicimde paketlen memeis hasar almaya ve kirilamaya musayit bir sekilde geldi,0
hediye aldim ve uygun fiyatli,1
isyerinde calisanimizin oglu icin siparis etmistik sanirim gayet memnun,1
aldigimiz telefonun imei yi kopyalanmis neden boyle acil haber bekliyorum tesekkurler,1
gayet guzel bir telefon piyasadaki fiyat performans acisindan baktigimizda en iyiler arasinda,1
gelen telefonun imei numarasi yok  almayin!!!,0
cepstar saticisindan aldim urun guzel tesekkurler doganlar royal bilgi teknoloji,1
iki gune geldi ve cok memnunum ozellikle kamerasina bayildim suanlik bir sikinti yok  kesinlikle alinmasi gereken bir telefon :)),1
gorseldeki gibi kutusundada kilif mevcut,1
paketleme daha saglam olabilirdi,1
kardesim kullaniyor memnun ama turkiye garantisini almanizi oneririm sim karti gormedi telefon trendyol guvencesi ile halloldu sorun ama yine de bir sure beklemek zorunda kaldik magdur olduk o surecte 3 kurus fazla verin turkiye garantisini alin,1
urun yurt disi cikti telefon kapandi iade etmek istiyorum,0
bu fiyata bu kalite zor bulunur dusunmeden alin,1
urun fake dir annem yurtdisinda yasiyor beni ziyarete gelmis onun icin hediye aldim su cep telefonu simdi yurtdisina gitmis ve cep telefonu kaydederken urunun iki tane imei sinin olmasini soylediler ama bir taneymis ve urunun sahte oldugunu soylediler cok uzuldum alacaksiniz resmi bayiden aliniz boyle sorunlarla karsilasmayiniz zaten gonderdikleri faturadan suphelenmistim ama ne yazikki iade etmedim,0
kargo hizliydi urunden memnunum imei numarasi faturaya eklenseydi iyi olurdu,1
esime hediye aldim begendi,1
urun cok begendim baska bir markaya gecmek icin guvenilir ,1
telefon isiniyor sarj aleti sarj etmiyor aldigim gibi iade ediyorum,0
anneme almistim hizli gonderi guzel urun memnun kaldik indirimdeyken almistim ,1
beklendigini gibi,1
cok begendim telefonu beklentimin ustunde geldi saticiya ve yurtici kargoya tesekkurler,1
piyasaya gore daha uygun giyatli diye aldik memnunuz,1
selamlar bir ay once almistim ama telefonda cekim hatasi var bana nasil yardimci olabilirsiniz,0
urun cok guzel hizli kargo tavsiye ederim,1
bu fiyata alinabilecek en guzel cihaz,1
anneme aldim fazlasiyla yetiyor guzel telefon,1
kardesime aldik 6 aydir kullaniyor simdilik memnunuz xiaomi turkiye garantili geliyor dogru,1
urun zamaninda ve guvenilir sekilde teslim edilmisti tesekkurler,1
telefon cok guzel ama oyun icin aliyorsaniz biraz az gelebilir ozllikle pubg icin alcak varsa redmi note 8 pro  alsin bu telefon pubgde 30 fps veriyor telefon normal kullanim icin gayet iyi almanizi tavsiye ederim,1
sorunsuz sekilde teslim aldim ,1
urun cok iyi satici cok guvenilir,1
urunu fiyatlar yukselmeden once aldim genel olarak iyi ama telefon geldigi zaman ses bazen gidiyor bazen gitmiyor nazende yarida gitmeye basliyor  dis kaplama cok dandik hemen soyuluyor,0
hic bir sorun olmadan teslim aldim cok memnunum,1
telefonu cok begendim hicbir sorun yok ikitane aldim bir sorun yasamadim tsk,1
1 yili geckindir bu telefonu kullaniyorum cok memnunum ozellikle sarj konusunda tasarimi hos kamerasi ideal onlarca uygulama yuklu kasma yok agir demisler ama ben cok alistim rahatsiz edici bir agirlik degil asla acik havada ekran renklerinde degisiklik oluyordu guncelleme ile onu da hallettiler,1
kargo ve urunde hic bir sorun yasamadim cok memnunum,1
ben abime almistim ve bayadir kullaniyor sikintisiz ve isletim sistemi baya yeterli,1
1 senedir kullaniyorum gayet memnunum,1
cok hizli ve guzel teslimdi telefondan da memnunum,1
muhtesem bir urun kullanimi gayet guzel sik,1
telefon donuyor sebeke sorunu var,0
,1
alirken cok dusunmustum ama iyiki almisim aldigimdan beri hic sikayetim olmadi paketi de cok guzel geldi,0
kamera kismi cikik halinde o yuzden cabuk hasar darbe alabilir ve agir bir telefon bazen suratima dusuyor burnum aciyor rengi cok guzel masmavi,1
teslimat sureci en ksa zamanda gerceklestirilen urunlerden birisi,1
xiaomi kalitesi tartisilmaz ancak saticidan memnun degilim paketleme cok kotuydu,1
gercekten guvenilir cok memnun kaldim telefonum cok guzel ,1
harika bir telefonbeyaz olani aldimcok memnunumincehesap zaten her zamanki gibicevremdeki herkese o kadar tavsiye ediyorum iyiki varsin incehesap,1
cok guzel ve kullanisli bir telefon kargo ve paketleme cok iyiydi,1
kargo cok iyi idi yurt ici kargoya tesekkurlertelefonda bir yildan sonra sebeke sikiintisi yasaniyorarama yapmiyorbunu baska bir arkada da soyledi yinede ben memnunum,1
guzel kutulanmis tavsiye ederim 6 aydir kullaniyorum sikinti yok sukur,1
urunu babama aldim cok begendi cok da memnunuz bu fiyata en guzel telefon,1
bu fiyata alinabilecek bir telefon,1
bir yildir kullaniyorum ve cok cok memnunum herseyinden ama pro ile fiyat farki cok az su an o yuzden pro almak daha mantikli kesinlikle,1
cok guzel geldi,1
parasinin hakkini fazlasiyla verdigini dusunuyorum,1
yaklasik 1yil 3 aydir kullaniyorum kamerasi ve videosu cok gec aciliyor anlik goruntuleri zamaninda yakalayamiyorum telefon cok yavasladi neredeyse 15 yilda kullanilmaz hale geldi telefon,0
urun paketlemesiyle kargonun teslimatiyla tam bir numarasin trendyol internettende telefonmu alinir demeyin,1
urunun rengi guzel boyutu normal hafif kilif mukemmel ama sahte sarz kablosu veriyorlar 10 wolt yani sahte orijinali 30 wolt,1
anneme almistim iki ay oldu cok memnun hicbir sorun yasamadi gonul rahatligiyla alinabilecek bi urun fiyatinin hakkini kesinlikle veriyor,1
urun gorundugu gibi geldi fakat kulaklik yok bilseydim siparis vermezdim o kadar para veriyorsun en onemli parcasi gelmiyor cok sacma,0
sorunsuz ulasti anneme almistim memnun,1
fayda maliyet olarak guzel bir telefon,1
benim icin oncelik calisiyor ve saglam olarak gelmesiydi  bu magazadan 2 telefon aldim pisman olmadim  tesekkurler bittibitiyor ve trendyol kargomda sorunsuz geldi,1
guzel cihaz bilerek beyenerek aldik fiyat performans olarak hakkini veriyor ,1
hizli ve guvenli teslimat tesekkurler,1
cakma falan almayin global urun falan hikaye turkiye garantili alin basiniz agrimasin,1
sahane bir telefon gonul rahatligiyla alinn,1
gayet hizli iyi paketlenmis olarak geldi,1
hizli paketleme ve kargotesekkur ederim,1
uygun fiyatli ve erken geldi tesekkurler,1
aldigimiz telefon imei kopyalanmis cikti gunlerdir muhatap bulamiyoruz boyle is mi olur satici irtibati saglanmiyor cok buyuk risk alirken cok iyi dusunun bin pisman oldum gunlerdir magduruz telefonsuz bir sekilde bekliyoruz,1
hizli guvenilir ucuz a+++,1
telefonun buyuk olmasini cok seviyorum agirligi da bana iyi geldi hafif sevmiyorum kamerasi da gayet iyi bi iphone daha iyi cekiyor olabilir ama fiyati da ona gore zaten ben biraz daha indirimden almistim diye hatirliyorum 5 gunde gelmesi de gayet iyi ve ayrica ben iki yildir kullaniyorum bunu babam icin almistik ben memnunum sadece bir kere servise goturmem gerekti o kadar zaten her telefon illa bir kere servise gidiyo yani,1
urun zamaninda elime ulasti sorunsuz ve verimli bir alisveris oldu,1
perfonmans telefonu tavsiye ederim,1
iphone cihazdan gectim ilk basta biraz yabancilik ceksemde kisa surede alistim batarya performansi iphonedan sonra asiri basarili buldum isletim sistemini begendim gayet akici hicbir sekilde donma kasma isinma gibi durumlarla karsilasmadim kamera performansi tatmin edici hatta cok cok iyi buldum gece cekimlerinde de bana gore sorunsuz ayrica 24 saatte elime duzgun paketlenmis bir sekilde gonderdiginiz icin ekibinize tesekkurler almayi dusunen arkadaslar varsa kesinlikle tam bir fiyat performans urunu,1
makul fiyat ve sorunsuz urun ,0
iki gunde elime ulasti ucuncu kez ayni telefondan aldim cok memnun kaldim,1
hizli kargo icin tesekkurler bir gunde elime ulasti,1
faturam gelmedis,0
iki sene oldu ben alali bozulsa bidaha ayni markadan alirim bu fiyata bu performans cok iyi,1
hizli kamerasi iyi ve buyuk olmasini da sevdim,1
kaliteli ve ilgili firma,1
cokmemnun kaldim cok seri telefon,1
2 aydir kullaniyorum ve cok memnunum bir yil oldu hala cok memnunum tavsiye ediyorum,1
satici cok basarili cuma aksam aldik ptsi sabah erkenden krgo teslim edildi samsungtan sonra begenmedim die dusunuyodum ama kullandikca bu markadan baskasina gesmem diyorum,1
bir gunde elime ulasti telefonum bu ne hiz cok tesekkurler,1
telefon elime ulasti dehset birsey cok begendik insllah ikinci urunude alacagim,1
urun gayet guzel kullanisli,1
bu fiyata daha ne olsun,1
urunu siparis ettigimin ertesi gunu geldi kargo super hizliydi keske ulkemizdeki hizmetler bu kadar hizli olsa telefonu kullanip gorecegiz ama suan icin fevkalade,1
guzel kullanisli erken kargo tesekkurler,1
urun sorunsuz bir sekilde elimize ulasti kargo hizliydi  urun fiyatina gore muhtesem kizim icin aldik  cok begendi  herseyiyle  basarili bir telefon ,1
guzel telefon fotograf kalitesi cok guzel kullanimi rahat tavsiyemdir birde kap yollamislar,1
cok hizli ve guzel paketlenmis bir sekilde elimize ulasti telefondan memnunum,1
guzel telefon parasina gore cok cok iyi,1
batarya performansi efsane fiyatida cezbedici daha ne olsun valla cook begendim belki on kamerasi bi tik daha iyi olabilirmis ben pek kullanmiyorum ama inceleme videolarina bakip tatmin ediyosa alabilirsiniz ben tavsiye ediyorum dedikleri gibi fiyat performans cihaziiii,1
urun harika tam bir fiyat performans urunu tavsiye ederim,1
kalitesine gore fiyati az bile cok memnun kaldik,1
telefon guzel kullanisli magaza guvenilir tavsiye ederim tesekkurler,1
fiyat ve kalitesi guzel fakat hic iade yapmadigim icin iade durumlarini bilmiyorum fakat fatura yok e faturadan bahsediyorum bunun disinda cogu sey guzel gibi,1
cok iyi  hasarsiz geldipaketlemeye hayran kaldim,1
sorunsuz geldi,1
urun kisa surede elime ulasti paketlemesi de gayet guzeldi,1
urunun hem fiyati uygun hem de kaliteli bir urun,1
kardesim kimse korkmadan alsin en uygun fiyatla aldim kesinlikle cok iyi bir cihaz titizlikle paketlemisler kimsenin aklina bisey gelmesin hayirli gunler,1
